ProductID,Category,Subcategory,Brand,ProductName,CostPrice,SellingPrice,Supplier,LaunchDate
PROD003960,Beauty,Makeup,Glowtra,Glowtra Makeup 744,43.59,95.99,Supplier_031,2023-08-28
PROD003961,Sports & Fitness,Equipment,Enduro,Enduro Equipment 965,176.56,283.7,Supplier_035,2021-03-04
PROD003962,Apparel,Winterwear,Clovera,Clovera Winterwear 347,8.5,14.24,Supplier_040,2021-11-10
PROD003963,Sports & Fitness,Apparel,Enduro,Enduro Apparel 838,44.89,78.57,Supplier_048,2023-12-28
PROD003964,Beauty,Fragrance,Velvetta,Velvetta Fragrance 532,59.55,85.56,Supplier_055,2022-07-01
PROD003965,Toys & Games,Board Games,Kidzoo,Kidzoo Board Games 594,83.21,139.39,Supplier_038,2023-07-23
PROD003966,Sports & Fitness,Apparel,ProAthlete,ProAthlete Apparel 512,199.22,353.74,Supplier_025,2023-09-27
PROD003967,Apparel,Footwear,WearWell,WearWell Footwear 200,56.93,106.52,Supplier_026,2024-05-11
PROD003968,Sports & Fitness,Footwear,Enduro,Enduro Footwear 207,36.55,63.75,Supplier_024,2024-12-12
PROD003969,Home & Kitchen,Decor,Hearthly,Hearthly Decor 341,15.23,19.98,Supplier_007,2020-09-21
PROD003970,Beauty,Fragrance,Glowtra,Glowtra Fragrance 947,17.35,31.5,Supplier_004,2020-07-06
PROD003971,Grocery,Snacks,PureHarvest,PureHarvest Snacks 207,14.94,17.64,Supplier_031,2024-03-31
PROD003972,Sports & Fitness,Equipment,ProAthlete,ProAthlete Equipment 623,219.98,306.75,Supplier_041,2022-01-30
PROD003973,Electronics,Accessories,Pulseon,Pulseon Accessories 519,393.59,450.34,Supplier_054,2019-06-18
PROD003974,Grocery,Beverages,PureHarvest,PureHarvest Beverages 520,3.12,3.86,Supplier_017,2020-05-26
PROD003975,Grocery,Beverages,GreenLeaf,GreenLeaf Beverages 415,15.22,17.61,Supplier_007,2024-08-26
PROD003976,Sports & Fitness,Nutrition,FitForge,FitForge Nutrition 137,151.47,229.61,Supplier_045,2021-08-05
PROD003977,Apparel,Winterwear,Clovera,Clovera Winterwear 485,14.4,31.27,Supplier_059,2019-08-27
PROD003978,Home & Kitchen,Appliances,CasaNova,CasaNova Appliances 505,134.05,197.33,Supplier_004,2022-09-05
PROD003979,Books & Media,Fiction,ChapterOne,ChapterOne Fiction 510,21.81,27.83,Supplier_018,2024-01-30
PROD003980,Beauty,Makeup,PureSkin,PureSkin Makeup 299,3.91,6.36,Supplier_049,2019-03-15
PROD003981,Toys & Games,Board Games,Wonderplay,Wonderplay Board Games 373,32.42,53.14,Supplier_023,2020-08-12
PROD003982,Electronics,Mobiles,Aurawave,Aurawave Mobiles 542,1084.28,1286.88,Supplier_018,2022-03-20
PROD003983,Electronics,Cameras,Pulseon,Pulseon Cameras 326,781.47,877.56,Supplier_056,2019-04-24
PROD003984,Grocery,Beverages,PureHarvest,PureHarvest Beverages 643,3.68,4.48,Supplier_025,2023-07-03
PROD003985,Toys & Games,Action Figures,Brainary,Brainary Action Figures 737,69.19,109.37,Supplier_059,2021-06-05
PROD003986,Beauty,Skincare,Glowtra,Glowtra Skincare 181,45.41,71.17,Supplier_057,2022-02-01
PROD003987,Apparel,Kids,UrbanThread,UrbanThread Kids 693,16.23,34.3,Supplier_037,2024-12-11
PROD003988,Books & Media,Non-Fiction,Lorebound,Lorebound Non-Fiction 802,4.05,5.31,Supplier_025,2022-09-25
PROD003989,Beauty,Haircare,Auralis,Auralis Haircare 160,29.53,56.62,Supplier_059,2019-12-09
PROD003990,Sports & Fitness,Equipment,FitForge,FitForge Equipment 467,210.34,346.59,Supplier_049,2024-06-30
PROD003991,Electronics,Accessories,Aurawave,Aurawave Accessories 680,227.52,274.15,Supplier_049,2020-09-10
PROD003992,Toys & Games,Board Games,Brainary,Brainary Board Games 385,11.11,18.68,Supplier_050,2023-12-25
PROD003993,Apparel,Winterwear,Clovera,Clovera Winterwear 175,5.79,10.01,Supplier_045,2024-06-25
PROD003994,Electronics,Audio,NimbusTech,NimbusTech Audio 728,102.56,126.68,Supplier_056,2021-05-15
PROD003995,Electronics,Mobiles,NimbusTech,NimbusTech Mobiles 780,961.37,1106.57,Supplier_001,2022-04-28
PROD003996,Home & Kitchen,Cookware,Hearthly,Hearthly Cookware 611,154.95,239.03,Supplier_031,2021-06-04
PROD003997,Home & Kitchen,Furnishing,KitchPro,KitchPro Furnishing 381,74.26,115.06,Supplier_036,2021-12-18
PROD003998,Grocery,Snacks,FarmFresh,FarmFresh Snacks 202,10.5,12.23,Supplier_048,2022-11-23
PROD003999,Grocery,Dairy,FarmFresh,FarmFresh Dairy 387,2.25,2.84,Supplier_029,2021-04-21
PROD004000,Apparel,Winterwear,Denimo,Denimo Winterwear 599,28.01,57.14,Supplier_010,2022-03-05
PROD004001,Electronics,Cameras,Aurawave,Aurawave Cameras 655,156.9,171.01,Supplier_050,2020-09-03
PROD004002,Automotive,Care Products,MotoFix,MotoFix Care Products 295,333.26,478.37,Supplier_002,2024-07-17
PROD004003,Toys & Games,Action Figures,Brainary,Brainary Action Figures 969,26.6,49.89,Supplier_023,2023-12-16
PROD004004,Grocery,Frozen Foods,GreenLeaf,GreenLeaf Frozen Foods 845,5.45,7.08,Supplier_040,2020-11-06
PROD004005,Toys & Games,Action Figures,Kidzoo,Kidzoo Action Figures 677,46.91,81.7,Supplier_031,2020-12-25
PROD004006,Home & Kitchen,Cookware,Hearthly,Hearthly Cookware 169,281.27,435.81,Supplier_025,2020-07-29
PROD004007,Grocery,Beverages,GreenLeaf,GreenLeaf Beverages 914,2.5,3.14,Supplier_048,2022-12-25
PROD004008,Sports & Fitness,Apparel,ProAthlete,ProAthlete Apparel 959,24.38,43.8,Supplier_029,2022-10-13
PROD004009,Electronics,Accessories,Sonex,Sonex Accessories 229,1153.55,1432.77,Supplier_020,2024-04-08
PROD004010,Apparel,Men,WearWell,WearWell Men 562,30.33,57.28,Supplier_029,2022-04-20
PROD004011,Sports & Fitness,Apparel,Enduro,Enduro Apparel 975,159.76,246.6,Supplier_038,2021-12-28
PROD004012,Toys & Games,Outdoor,Wonderplay,Wonderplay Outdoor 807,20.37,31.97,Supplier_018,2023-10-15
PROD004013,Grocery,Staples,Nutrivia,Nutrivia Staples 143,16.63,19.72,Supplier_012,2022-08-12
PROD004014,Home & Kitchen,Decor,Hearthly,Hearthly Decor 824,188.23,274.41,Supplier_012,2024-01-14
PROD004015,Toys & Games,Action Figures,Wonderplay,Wonderplay Action Figures 285,16.3,25.13,Supplier_052,2024-02-24
PROD004016,Toys & Games,Outdoor,Kidzoo,Kidzoo Outdoor 912,84.7,166.96,Supplier_037,2021-08-28
PROD004017,Electronics,Audio,Veltrix,Veltrix Audio 213,632.6,709.21,Supplier_020,2022-06-03
PROD004018,Electronics,Audio,Veltrix,Veltrix Audio 765,849.17,1021.86,Supplier_055,2022-05-05
PROD004019,Grocery,Dairy,PureHarvest,PureHarvest Dairy 519,9.29,12.0,Supplier_007,2022-12-02
PROD004020,Electronics,Audio,Sonex,Sonex Audio 889,731.19,846.69,Supplier_010,2020-11-20
PROD004021,Toys & Games,Action Figures,Funkido,Funkido Action Figures 331,30.15,44.66,Supplier_037,2022-02-10
PROD004022,Electronics,Cameras,Sonex,Sonex Cameras 392,152.17,172.14,Supplier_039,2020-04-12
PROD004023,Books & Media,Children,ChapterOne,ChapterOne Children 196,32.17,49.42,Supplier_050,2023-06-22
PROD004024,Grocery,Snacks,PureHarvest,PureHarvest Snacks 846,17.23,21.75,Supplier_026,2021-05-04
PROD004025,Electronics,Audio,Veltrix,Veltrix Audio 554,1017.14,1211.47,Supplier_028,2024-11-19
PROD004026,Apparel,Winterwear,Stratus,Stratus Winterwear 580,10.67,19.79,Supplier_016,2022-07-23
PROD004027,Beauty,Haircare,PureSkin,PureSkin Haircare 107,46.77,69.72,Supplier_041,2020-02-18
PROD004028,Electronics,Audio,Sonex,Sonex Audio 385,1171.46,1441.43,Supplier_005,2023-06-12
PROD004029,Automotive,Accessories,RoadKing,RoadKing Accessories 313,101.22,135.23,Supplier_026,2023-07-06
PROD004030,Grocery,Beverages,Nutrivia,Nutrivia Beverages 580,11.75,13.2,Supplier_017,2024-04-21
PROD004031,Toys & Games,Outdoor,Funkido,Funkido Outdoor 217,18.52,29.39,Supplier_020,2020-08-21
PROD004032,Electronics,Laptops,Veltrix,Veltrix Laptops 298,1175.63,1457.27,Supplier_046,2024-01-07
PROD004033,Beauty,Skincare,Auralis,Auralis Skincare 412,52.22,75.36,Supplier_031,2019-03-06
PROD004034,Apparel,Winterwear,WearWell,WearWell Winterwear 275,50.26,124.88,Supplier_045,2022-10-13
PROD004035,Sports & Fitness,Footwear,Enduro,Enduro Footwear 845,226.55,348.52,Supplier_055,2023-03-20
PROD004036,Beauty,Haircare,Auralis,Auralis Haircare 199,45.32,80.46,Supplier_059,2020-09-13
PROD004037,Grocery,Staples,DailyBasket,DailyBasket Staples 826,7.35,9.78,Supplier_053,2021-11-25
PROD004038,Electronics,Cameras,Aurawave,Aurawave Cameras 595,915.67,1062.72,Supplier_060,2021-09-28
PROD004039,Apparel,Footwear,WearWell,WearWell Footwear 470,75.26,142.28,Supplier_029,2022-12-01
PROD004040,Home & Kitchen,Decor,HomeCraft,HomeCraft Decor 853,124.09,155.95,Supplier_010,2023-03-07
PROD004041,Toys & Games,Educational,PlayNest,PlayNest Educational 215,50.97,101.7,Supplier_059,2023-01-16
PROD004042,Grocery,Frozen Foods,GreenLeaf,GreenLeaf Frozen Foods 821,4.11,4.75,Supplier_009,2020-08-02
PROD004043,Grocery,Frozen Foods,DailyBasket,DailyBasket Frozen Foods 697,20.96,24.45,Supplier_012,2023-12-15
PROD004044,Grocery,Dairy,PureHarvest,PureHarvest Dairy 683,12.7,16.79,Supplier_003,2022-01-17
PROD004045,Beauty,Fragrance,PureSkin,PureSkin Fragrance 788,14.18,24.23,Supplier_001,2021-09-14
PROD004046,Electronics,Audio,Pulseon,Pulseon Audio 457,1161.53,1295.21,Supplier_033,2020-06-13
PROD004047,Home & Kitchen,Appliances,HomeCraft,HomeCraft Appliances 346,128.21,164.2,Supplier_057,2022-11-16
PROD004048,Home & Kitchen,Furnishing,KitchPro,KitchPro Furnishing 797,274.88,393.39,Supplier_044,2020-02-25
PROD004049,Home & Kitchen,Decor,Dweliva,Dweliva Decor 755,90.53,117.57,Supplier_032,2022-08-21
PROD004050,Home & Kitchen,Decor,HomeCraft,HomeCraft Decor 179,71.72,110.26,Supplier_037,2024-11-03
PROD004051,Apparel,Women,UrbanThread,UrbanThread Women 723,18.61,38.84,Supplier_012,2023-04-20
PROD004052,Furniture,Outdoor,Loungeify,Loungeify Outdoor 924,1407.54,1657.39,Supplier_006,2024-09-18
PROD004053,Apparel,Women,UrbanThread,UrbanThread Women 369,6.75,11.58,Supplier_005,2022-12-26
PROD004054,Toys & Games,Board Games,PlayNest,PlayNest Board Games 351,37.18,57.22,Supplier_054,2020-01-04
PROD004055,Home & Kitchen,Cookware,Hearthly,Hearthly Cookware 382,23.77,33.33,Supplier_043,2023-09-05
PROD004056,Home & Kitchen,Furnishing,Hearthly,Hearthly Furnishing 909,236.03,314.9,Supplier_016,2022-07-15
PROD004057,Sports & Fitness,Apparel,Enduro,Enduro Apparel 245,76.71,104.1,Supplier_009,2023-12-21
PROD004058,Furniture,Office,WoodCraft,WoodCraft Office 922,600.33,759.98,Supplier_050,2022-01-21
PROD004059,Electronics,Laptops,Aurawave,Aurawave Laptops 674,245.71,273.59,Supplier_044,2019-11-27
PROD004060,Home & Kitchen,Storage,CasaNova,CasaNova Storage 323,175.16,231.08,Supplier_048,2024-08-24
PROD004061,Grocery,Beverages,FarmFresh,FarmFresh Beverages 708,3.42,4.23,Supplier_010,2020-04-05
PROD004062,Electronics,Cameras,Pulseon,Pulseon Cameras 791,1092.49,1354.63,Supplier_055,2019-10-04
PROD004063,Toys & Games,Outdoor,Brainary,Brainary Outdoor 898,33.91,49.56,Supplier_031,2019-05-23
PROD004064,Furniture,Bedroom,Furnova,Furnova Bedroom 867,163.91,201.54,Supplier_010,2020-09-08
PROD004065,Beauty,Fragrance,Auralis,Auralis Fragrance 229,17.26,35.21,Supplier_006,2021-06-23
PROD004066,Apparel,Women,Denimo,Denimo Women 684,34.93,56.87,Supplier_018,2023-09-23
PROD004067,Sports & Fitness,Nutrition,FitForge,FitForge Nutrition 662,223.17,372.85,Supplier_031,2022-12-10
PROD004068,Furniture,Bedroom,Furnova,Furnova Bedroom 951,1429.79,1841.6,Supplier_025,2022-05-28
PROD004069,Books & Media,Non-Fiction,Lorebound,Lorebound Non-Fiction 474,31.71,45.72,Supplier_055,2020-12-11
PROD004070,Toys & Games,Educational,Brainary,Brainary Educational 210,47.31,87.07,Supplier_007,2022-11-21
PROD004071,Apparel,Kids,Clovera,Clovera Kids 841,24.05,44.8,Supplier_044,2023-10-13
PROD004072,Grocery,Staples,FarmFresh,FarmFresh Staples 350,11.31,13.12,Supplier_039,2019-06-13
PROD004073,Electronics,Accessories,Sonex,Sonex Accessories 784,1161.47,1301.51,Supplier_029,2022-06-13
PROD004074,Electronics,Audio,Sonex,Sonex Audio 564,913.95,1046.0,Supplier_041,2024-10-05
PROD004075,Grocery,Beverages,GreenLeaf,GreenLeaf Beverages 885,3.76,4.51,Supplier_039,2023-11-13
PROD004076,Electronics,Mobiles,Veltrix,Veltrix Mobiles 789,336.35,394.61,Supplier_010,2023-05-30
PROD004077,Beauty,Haircare,Auralis,Auralis Haircare 897,57.61,119.95,Supplier_059,2021-11-30
PROD004078,Toys & Games,Educational,Brainary,Brainary Educational 769,87.01,149.47,Supplier_028,2022-01-11
PROD004079,Sports & Fitness,Apparel,FitForge,FitForge Apparel 852,243.59,377.15,Supplier_021,2021-05-22
PROD004080,Electronics,Accessories,Aurawave,Aurawave Accessories 291,64.51,80.1,Supplier_006,2021-05-17
PROD004081,Grocery,Snacks,FarmFresh,FarmFresh Snacks 651,23.46,27.81,Supplier_024,2019-11-17
PROD004082,Automotive,Care Products,AutoEdge,AutoEdge Care Products 348,32.34,38.4,Supplier_012,2021-03-09
PROD004083,Furniture,Office,WoodCraft,WoodCraft Office 434,1356.24,1908.35,Supplier_046,2022-05-09
PROD004084,Automotive,Accessories,MotoFix,MotoFix Accessories 235,334.33,407.2,Supplier_025,2023-12-24
PROD004085,Books & Media,Academic,Pagewise,Pagewise Academic 218,24.56,35.43,Supplier_011,2019-01-23
PROD004086,Electronics,Mobiles,Veltrix,Veltrix Mobiles 811,404.09,441.66,Supplier_022,2021-06-16
PROD004087,Sports & Fitness,Footwear,PeakGear,PeakGear Footwear 927,155.47,235.72,Supplier_057,2022-10-22
PROD004088,Grocery,Snacks,PureHarvest,PureHarvest Snacks 977,3.87,4.76,Supplier_054,2022-03-07
PROD004089,Grocery,Beverages,Nutrivia,Nutrivia Beverages 656,12.46,15.81,Supplier_024,2023-06-18
PROD004090,Apparel,Women,UrbanThread,UrbanThread Women 710,6.7,11.57,Supplier_007,2024-07-17
PROD004091,Sports & Fitness,Nutrition,FitForge,FitForge Nutrition 568,193.11,290.59,Supplier_029,2021-09-05
PROD004092,Apparel,Women,WearWell,WearWell Women 898,61.7,98.14,Supplier_040,2023-03-23
PROD004093,Grocery,Staples,PureHarvest,PureHarvest Staples 188,16.59,20.21,Supplier_020,2024-06-10
PROD004094,Books & Media,Non-Fiction,ChapterOne,ChapterOne Non-Fiction 523,21.9,32.94,Supplier_011,2019-10-30
PROD004095,Grocery,Staples,Nutrivia,Nutrivia Staples 497,13.13,15.46,Supplier_014,2019-06-08
PROD004096,Sports & Fitness,Apparel,ProAthlete,ProAthlete Apparel 696,123.04,175.08,Supplier_048,2019-03-13
PROD004097,Sports & Fitness,Equipment,FitForge,FitForge Equipment 971,205.03,358.7,Supplier_044,2021-09-19
PROD004098,Electronics,Laptops,Sonex,Sonex Laptops 559,879.7,983.71,Supplier_011,2020-09-12
PROD004099,Apparel,Winterwear,WearWell,WearWell Winterwear 898,62.31,96.41,Supplier_012,2020-10-13
PROD004100,Electronics,Mobiles,NimbusTech,NimbusTech Mobiles 688,480.48,556.52,Supplier_020,2020-09-29
PROD004101,Beauty,Makeup,Auralis,Auralis Makeup 734,13.09,24.6,Supplier_040,2023-11-30
PROD004102,Sports & Fitness,Apparel,FitForge,FitForge Apparel 423,22.56,30.24,Supplier_049,2023-09-25
PROD004103,Grocery,Dairy,PureHarvest,PureHarvest Dairy 535,10.88,13.4,Supplier_028,2020-08-05
PROD004104,Beauty,Makeup,Velvetta,Velvetta Makeup 217,32.64,55.36,Supplier_045,2024-12-20
PROD004105,Apparel,Women,WearWell,WearWell Women 475,54.25,91.57,Supplier_060,2020-11-17
PROD004106,Home & Kitchen,Storage,KitchPro,KitchPro Storage 973,187.61,248.34,Supplier_025,2020-03-01
PROD004107,Beauty,Fragrance,PureSkin,PureSkin Fragrance 988,35.59,52.78,Supplier_036,2019-09-23
PROD004108,Toys & Games,Board Games,Funkido,Funkido Board Games 535,40.78,62.95,Supplier_006,2024-07-14
PROD004109,Apparel,Women,Clovera,Clovera Women 416,63.25,124.49,Supplier_004,2022-05-10
PROD004110,Beauty,Skincare,Auralis,Auralis Skincare 366,20.29,29.64,Supplier_057,2021-10-01
PROD004111,Grocery,Frozen Foods,FarmFresh,FarmFresh Frozen Foods 764,9.81,12.62,Supplier_042,2022-09-25
PROD004112,Apparel,Kids,WearWell,WearWell Kids 533,43.15,92.05,Supplier_048,2020-02-25
PROD004113,Electronics,Audio,Veltrix,Veltrix Audio 568,628.61,783.24,Supplier_018,2024-05-09
PROD004114,Apparel,Winterwear,Stratus,Stratus Winterwear 442,77.61,132.09,Supplier_038,2023-06-16
PROD004115,Apparel,Footwear,UrbanThread,UrbanThread Footwear 728,8.93,16.73,Supplier_012,2024-06-18
PROD004116,Books & Media,Academic,InkHouse,InkHouse Academic 365,37.98,57.26,Supplier_034,2021-01-04
PROD004117,Grocery,Dairy,GreenLeaf,GreenLeaf Dairy 512,2.31,2.92,Supplier_026,2021-07-09
PROD004118,Furniture,Bedroom,Furnova,Furnova Bedroom 716,555.99,721.65,Supplier_050,2020-09-15
PROD004119,Grocery,Beverages,Nutrivia,Nutrivia Beverages 951,3.79,4.76,Supplier_013,2023-11-21
PROD004120,Home & Kitchen,Furnishing,CasaNova,CasaNova Furnishing 765,226.24,306.94,Supplier_012,2021-03-09
PROD004121,Grocery,Staples,PureHarvest,PureHarvest Staples 835,13.17,17.23,Supplier_015,2021-07-15
PROD004122,Books & Media,Fiction,InkHouse,InkHouse Fiction 438,14.48,19.86,Supplier_060,2020-10-06
PROD004123,Apparel,Footwear,Denimo,Denimo Footwear 456,39.83,70.81,Supplier_022,2021-02-13
PROD004124,Grocery,Dairy,PureHarvest,PureHarvest Dairy 963,16.48,18.81,Supplier_002,2024-11-08
PROD004125,Grocery,Snacks,DailyBasket,DailyBasket Snacks 953,9.97,11.19,Supplier_050,2023-01-14
PROD004126,Sports & Fitness,Footwear,FitForge,FitForge Footwear 217,188.18,315.76,Supplier_054,2021-05-24
PROD004127,Toys & Games,Educational,Funkido,Funkido Educational 691,71.98,115.22,Supplier_012,2019-11-09
PROD004128,Sports & Fitness,Equipment,PeakGear,PeakGear Equipment 252,129.68,220.16,Supplier_038,2022-08-14
PROD004129,Apparel,Kids,UrbanThread,UrbanThread Kids 135,41.95,84.08,Supplier_052,2024-01-11
PROD004130,Books & Media,Children,Lorebound,Lorebound Children 922,7.65,11.37,Supplier_051,2019-09-21
PROD004131,Apparel,Women,Stratus,Stratus Women 360,69.85,137.17,Supplier_007,2020-03-10
PROD004132,Grocery,Staples,PureHarvest,PureHarvest Staples 748,17.61,22.15,Supplier_018,2020-05-31
PROD004133,Grocery,Snacks,DailyBasket,DailyBasket Snacks 483,16.51,19.78,Supplier_021,2023-01-03
PROD004134,Beauty,Fragrance,Velvetta,Velvetta Fragrance 465,50.61,74.74,Supplier_049,2021-01-29
PROD004135,Sports & Fitness,Apparel,ProAthlete,ProAthlete Apparel 340,219.58,321.15,Supplier_038,2019-05-13
PROD004136,Beauty,Fragrance,Glowtra,Glowtra Fragrance 432,9.07,19.89,Supplier_053,2019-05-12
PROD004137,Electronics,Mobiles,Sonex,Sonex Mobiles 951,767.06,939.74,Supplier_006,2020-08-20
PROD004138,Apparel,Footwear,WearWell,WearWell Footwear 804,77.54,174.63,Supplier_057,2019-05-14
PROD004139,Electronics,Cameras,Veltrix,Veltrix Cameras 524,582.09,679.69,Supplier_053,2022-02-16
PROD004140,Books & Media,Children,Lorebound,Lorebound Children 649,10.61,15.56,Supplier_060,2020-04-04
PROD004141,Electronics,Cameras,Pulseon,Pulseon Cameras 477,625.68,748.0,Supplier_013,2021-04-02
PROD004142,Books & Media,Academic,InkHouse,InkHouse Academic 679,4.69,6.21,Supplier_058,2022-11-28
PROD004143,Grocery,Snacks,Nutrivia,Nutrivia Snacks 902,11.8,14.12,Supplier_024,2020-05-02
PROD004144,Home & Kitchen,Cookware,KitchPro,KitchPro Cookware 158,202.75,282.33,Supplier_027,2021-06-24
PROD004145,Beauty,Skincare,Auralis,Auralis Skincare 248,24.6,52.91,Supplier_004,2019-06-24
PROD004146,Toys & Games,Action Figures,PlayNest,PlayNest Action Figures 604,28.67,43.52,Supplier_039,2022-10-04
PROD004147,Beauty,Fragrance,PureSkin,PureSkin Fragrance 399,53.43,100.67,Supplier_026,2020-08-08
PROD004148,Apparel,Footwear,UrbanThread,UrbanThread Footwear 797,32.2,64.77,Supplier_005,2021-08-03
PROD004149,Grocery,Beverages,GreenLeaf,GreenLeaf Beverages 936,21.91,27.43,Supplier_006,2024-02-27
PROD004150,Grocery,Beverages,GreenLeaf,GreenLeaf Beverages 545,16.15,17.96,Supplier_037,2023-07-25
PROD004151,Beauty,Skincare,Auralis,Auralis Skincare 484,6.37,10.48,Supplier_041,2021-06-25
PROD004152,Apparel,Winterwear,Denimo,Denimo Winterwear 368,67.72,118.2,Supplier_005,2023-04-25
PROD004153,Beauty,Makeup,Lumeve,Lumeve Makeup 579,53.5,81.24,Supplier_035,2024-07-25
PROD004154,Sports & Fitness,Nutrition,ProAthlete,ProAthlete Nutrition 938,67.98,122.41,Supplier_053,2023-09-17
PROD004155,Grocery,Dairy,FarmFresh,FarmFresh Dairy 821,4.73,5.61,Supplier_059,2020-12-20
PROD004156,Electronics,Mobiles,Veltrix,Veltrix Mobiles 172,1034.31,1199.02,Supplier_037,2022-10-15
PROD004157,Apparel,Winterwear,UrbanThread,UrbanThread Winterwear 931,51.17,103.21,Supplier_030,2024-02-17
PROD004158,Grocery,Staples,GreenLeaf,GreenLeaf Staples 715,3.47,4.25,Supplier_019,2021-05-26
PROD004159,Electronics,Accessories,Veltrix,Veltrix Accessories 810,942.4,1032.99,Supplier_038,2023-05-21
PROD004160,Apparel,Kids,Stratus,Stratus Kids 245,51.36,89.84,Supplier_029,2022-06-07
PROD004161,Apparel,Winterwear,WearWell,WearWell Winterwear 562,13.67,21.08,Supplier_029,2021-09-29
PROD004162,Grocery,Snacks,GreenLeaf,GreenLeaf Snacks 402,16.78,20.35,Supplier_040,2024-10-15
PROD004163,Grocery,Frozen Foods,DailyBasket,DailyBasket Frozen Foods 567,15.21,17.72,Supplier_021,2024-04-25
PROD004164,Electronics,Mobiles,Aurawave,Aurawave Mobiles 140,571.96,681.86,Supplier_035,2021-10-16
PROD004165,Automotive,Care Products,AutoEdge,AutoEdge Care Products 188,225.12,278.76,Supplier_041,2023-10-13
PROD004166,Beauty,Fragrance,Velvetta,Velvetta Fragrance 951,9.12,18.07,Supplier_006,2019-02-09
PROD004167,Grocery,Frozen Foods,PureHarvest,PureHarvest Frozen Foods 376,3.32,4.17,Supplier_001,2023-05-16
PROD004168,Home & Kitchen,Appliances,HomeCraft,HomeCraft Appliances 944,264.81,331.25,Supplier_055,2024-07-29
PROD004169,Beauty,Haircare,Velvetta,Velvetta Haircare 539,5.77,11.09,Supplier_034,2019-06-27
PROD004170,Home & Kitchen,Furnishing,KitchPro,KitchPro Furnishing 573,105.07,157.08,Supplier_041,2024-11-21
PROD004171,Home & Kitchen,Storage,HomeCraft,HomeCraft Storage 491,10.18,15.73,Supplier_049,2023-09-03
PROD004172,Toys & Games,Educational,PlayNest,PlayNest Educational 348,76.8,134.15,Supplier_054,2019-01-05
PROD004173,Toys & Games,Educational,PlayNest,PlayNest Educational 189,19.39,38.0,Supplier_044,2021-03-21
PROD004174,Electronics,Audio,Pulseon,Pulseon Audio 213,662.9,760.49,Supplier_057,2021-06-07
PROD004175,Apparel,Winterwear,UrbanThread,UrbanThread Winterwear 970,55.23,86.81,Supplier_057,2024-07-05
PROD004176,Apparel,Winterwear,UrbanThread,UrbanThread Winterwear 954,72.07,118.61,Supplier_036,2021-05-22
PROD004177,Electronics,Audio,Pulseon,Pulseon Audio 149,412.89,508.91,Supplier_014,2024-05-16
PROD004178,Books & Media,Children,ChapterOne,ChapterOne Children 112,21.82,32.67,Supplier_040,2019-03-02
PROD004179,Furniture,Office,Comforta,Comforta Office 725,781.59,945.41,Supplier_013,2023-06-12
PROD004180,Beauty,Skincare,Lumeve,Lumeve Skincare 684,43.12,94.0,Supplier_015,2024-05-21
PROD004181,Grocery,Snacks,PureHarvest,PureHarvest Snacks 362,12.82,14.58,Supplier_018,2020-07-02
PROD004182,Electronics,Accessories,NimbusTech,NimbusTech Accessories 770,183.75,219.74,Supplier_023,2020-01-26
PROD004183,Grocery,Staples,FarmFresh,FarmFresh Staples 475,6.79,8.0,Supplier_003,2023-01-23
PROD004184,Home & Kitchen,Furnishing,HomeCraft,HomeCraft Furnishing 244,256.56,375.82,Supplier_036,2024-03-05
PROD004185,Grocery,Staples,FarmFresh,FarmFresh Staples 554,24.21,26.94,Supplier_040,2019-05-26
PROD004186,Sports & Fitness,Apparel,Enduro,Enduro Apparel 286,64.9,103.55,Supplier_001,2022-01-09
PROD004187,Furniture,Bedroom,Loungeify,Loungeify Bedroom 539,85.08,106.45,Supplier_050,2022-12-06
PROD004188,Grocery,Staples,FarmFresh,FarmFresh Staples 672,23.79,28.42,Supplier_060,2019-05-01
PROD004189,Furniture,Office,Loungeify,Loungeify Office 687,1135.05,1372.02,Supplier_027,2019-06-28
PROD004190,Apparel,Kids,UrbanThread,UrbanThread Kids 922,10.05,23.1,Supplier_026,2024-10-18
PROD004191,Apparel,Footwear,WearWell,WearWell Footwear 191,19.53,31.37,Supplier_004,2023-09-02
PROD004192,Grocery,Beverages,FarmFresh,FarmFresh Beverages 431,13.25,17.62,Supplier_021,2022-01-15
PROD004193,Electronics,Cameras,Veltrix,Veltrix Cameras 733,287.35,338.49,Supplier_019,2020-11-14
PROD004194,Sports & Fitness,Apparel,PeakGear,PeakGear Apparel 644,8.77,13.96,Supplier_049,2022-05-30
PROD004195,Beauty,Haircare,Auralis,Auralis Haircare 341,14.66,24.16,Supplier_011,2022-01-15
PROD004196,Sports & Fitness,Footwear,FitForge,FitForge Footwear 433,129.94,181.11,Supplier_017,2021-08-18
PROD004197,Grocery,Snacks,GreenLeaf,GreenLeaf Snacks 985,5.44,6.19,Supplier_050,2024-10-27
PROD004198,Sports & Fitness,Footwear,FitForge,FitForge Footwear 272,54.41,81.31,Supplier_038,2023-10-23
PROD004199,Home & Kitchen,Decor,CasaNova,CasaNova Decor 508,48.24,74.34,Supplier_041,2022-12-18
PROD004200,Apparel,Kids,Denimo,Denimo Kids 444,44.88,81.09,Supplier_049,2019-08-04
PROD004201,Grocery,Dairy,PureHarvest,PureHarvest Dairy 973,4.94,5.76,Supplier_001,2021-08-30
PROD004202,Beauty,Skincare,Glowtra,Glowtra Skincare 211,17.67,32.67,Supplier_037,2019-03-04
